Group,NEWID,AGE_REF,EDUC_REF,SEX_REF,RACE_REF,OCCU_REF,MARITAL,FAM_Size,FAM_Income,REASON_NOT_WORKING,URBAN/RURAL AREA,US DIVISION/STATE,BUILDING TYPE,NO. OF VEH OWNED,TOTAL_TIME,VISITWKDAY,ENTERTAINMENT_EXP,ELCTRC_EXP,FOOD_EXP,WATER_EXP,NAT_GAS_EXP,TRANS_EXP,HEALTH_EXP,TELEPH_EXP,EHOUS_EXP
3,4293664,68,12,2,1,0,2,1,27019,1,1,5,1,3,4640,3,101,100,377,0,0,626,369,64,470
3,4293684,36,12,1,1,11,5,1,17000,0,1,2,5,1,2440,5,0,56,346.6667,0,74,200,0,65,985
5,4293764,23,13,2,1,14,5,2,17000,0,1,4,6,2,2877,3,20,100,498.3333,0,0,700,0,0,888
4,4293904,59,10,1,1,10,1,2,27000,0,1,8,1,1,5370,4,0,38,242.6667,45,17,397,394.3333,65,1943
1,4293964,45,16,1,1,1,1,4,126000,0,1,,1,5,4423,4,422,191,1370.3333,0,0,515,1037.6667,149,2330.333
1,4294194,75,12,1,1,0,1,2,70862,1,1,5,1,2,9602,4,241,107,905.6667,25,44,130,980,123,1095.167
3,4294454,66,13,1,1,0,1,2,51810,1,1,3,1,2,7013,7,0,70,563.3333,81,85,452,705,25,1189
4,4294584,60,16,1,1,0,1,4,69496,1,1,9,1,12,2235,7,39,200,1278.3333,0,100,318,0,20,2258.333
3,4294764,78,15,1,1,0,1,2,22862,1,1,6,1,2,3346,6,120,175,585,46,25,164,714,80,426
2,4294814,65,16,1,1,3,1,2,250000,0,2,,1,2,4086,1,289,130,1625,0,0,780,1110,198,1182.667
1,4294974,32,15,1,1,3,5,1,106000,0,1,3,1,2,3506,3,1507,50,628.3333,125,60,623.3333,350.6667,180,1487.333
4,4295134,65,15,1,1,7,5,1,70905,0,1,4,1,1,4098,1,78,45,888.3333,54,70,450,509.3333,38,1137
2,4295284,64,13,1,1,10,1,2,65880,0,1,,1,4,4220,4,289,150,585,0,0,595,710,135,1363.333
5,4296654,59,12,2,1,0,3,3,21960,4,1,3,1,1,4389,3,48,140,390,0,57,2692.3333,35,80,1722
4,4296784,30,15,1,1,4,1,4,56000,0,1,8,2,2,4582,7,12,115,1040,0,7,60,200,89,1192.667
5,4296824,30,15,2,1,4,1,4,77000,0,1,9,1,2,5941,3,19,90,801.6667,159,125,60,210.3333,175,2460.667
5,4296914,26,12,1,1,10,5,4,112000,0,1,5,1,7,5326,4,643,245,1126.6667,62,0,259.6667,177.6667,159,2620
1,4296944,48,12,1,1,12,1,4,0,0,1,9,9,4,5586,3,85,0,1126.6667,0,0,211,1300,130,1395.333
3,4297234,40,13,1,2,7,1,4,74300,0,1,5,8,2,3477,3,130,134,1365,114,0,208.6667,602.3333,300,1609
6,4297434,36,15,2,1,6,1,6,109000,0,1,3,1,2,3890,5,30,120,910,80,30,171.6667,517.6667,150,4245
3,4297484,63,16,1,1,3,1,3,75030,0,1,6,1,4,5042,4,125,171,455,139,0,120,1335,136,1706.667
4,4297564,46,13,2,1,10,1,3,0,0,1,7,1,5,2580,4,235,330,1101.3333,0,0,407,625.3333,450,2657.333
6,4297794,28,12,2,1,2,1,4,45920,0,1,6,9,1,5160,3,0,0,756.3333,0,0,104,52,0,386.667
5,4298114,24,16,2,1,3,5,1,49300,0,1,2,2,1,3710,3,49,31,823.3333,0,0,92,24,45,1509.333
1,4298214,35,12,2,1,6,1,5,28200,0,2,,1,0,3182,6,20,100,455,200,30,560,98,79,1296
2,4298304,52,16,2,4,3,1,2,0,0,1,5,1,3,4315,7,364,59,1335.6667,92,25,152,10,153,4584.333
3,4298334,56,16,2,1,2,1,2,191000,0,1,4,1,3,5314,3,165,170,1178.3333,0,0,232.6667,138.3333,80,2677
5,4298544,57,14,2,1,10,2,2,16000,0,2,,1,2,1744,3,184,63,247,35,0,355,140,80,2423
5,4298684,50,15,2,1,3,1,5,217400,0,1,2,1,3,12916,5,185,230,1300,52,0,2906,357.3333,571,1571.667
4,4298704,54,13,1,1,0,1,1,0,4,1,5,8,2,1789,4,106,120,671.6667,0,0,180,210,105,1674
6,4298714,56,13,2,1,0,1,2,73286,1,1,3,9,2,4322,3,94,121,563.3333,0,138,158,790,47,2046.833
6,4298824,87,12,2,1,0,2,1,1735,1,1,7,1,1,1602,4,75,130,108.3333,105,25,10,344,50,980.667
6,4298994,62,12,2,1,3,1,2,159641,0,1,4,1,3,3750,6,60,143,1170,173,23,370,604.6667,174,1654
3,4299044,67,0,2,1,0,5,4,0,4,1,9,1,0,3507,3,0,0,303.3333,0,0,0,165,0,1093.667
5,4299144,67,12,2,1,0,3,1,17287,1,1,5,1,1,2282,4,138,120,455,35,0,121,490,0,895
2,4299204,69,16,2,2,0,1,2,124627,1,1,5,1,2,3527,3,202,177,281.6667,143,0,2009,440,284,2007.833
4,4299314,52,16,1,1,6,1,5,0,0,1,5,1,2,1608,4,92,151,1170,112,0,630,990.3333,90,2136.667
3,4299374,87,12,2,1,0,2,1,28183,4,1,7,1,0,1907,2,173,100,195,29,22,0,145,0,158.5
6,4299524,52,16,2,1,3,1,2,160000,0,1,9,1,3,6013,4,240,94,888.3333,180,9,180.3333,240,159,3444.667
6,4299594,34,12,2,1,0,2,2,11604,4,1,6,1,0,8434,3,160,58,433.3333,395,12,96.6667,0,60,9646.333
6,4310163,52,13,1,1,12,4,1,24000,0,1,5,8,1,3969,4,39,0,650,0,0,624,200,156,2560
1,4310203,67,13,1,1,10,5,2,46356,0,1,1,8,1,2210,2,564,247,1560,0,0,321,765,223,3865
5,4310303,71,15,2,1,0,2,1,31928,4,1,6,8,1,2920,5,622,176,1690,0,88,208,1202,150,3591
5,4310333,68,14,2,1,0,3,1,17335,1,1,9,8,0,4864,4,225,105,845,0,0,0,585,590,3990
6,4310343,57,13,2,1,10,3,1,24150,0,1,8,1,1,7372,6,202,375,2830,280,0,1322,0,132,5924
4,4310433,70,16,1,1,4,1,2,90470,0,1,5,1,2,6258,6,3180,250,2505,186,74,1050,2755,210,2845
1,4310623,78,13,2,1,0,3,1,11935,1,1,5,1,1,3842,4,0,200,325,122,0,420,885,375,1726
3,4310833,61,13,2,1,0,3,1,10656,4,1,7,1,1,4900,3,189,457,1533,245,105,0,435,183,2007.5
1,4310873,36,15,1,1,12,1,3,85000,0,1,5,1,0,3435,5,0,726,1040,360,0,792,1320,276,15492
3,4311123,29,15,2,1,0,1,3,56000,2,1,6,1,1,3734,4,699,390,2407,240,0,425,1420,480,5957
2,4311193,49,15,1,1,3,1,2,0,0,1,5,1,2,1051,5,0,750,2191,207,0,750,0,525,5292
5,4311543,77,12,2,1,0,2,2,54000,1,1,5,1,2,2525,4,262,138,962,302,114,605,1521,354,4442.5
6,4311563,62,14,1,1,0,5,1,2440,4,1,1,8,0,4863,4,497,170,1066,0,0,0,30,141,1076
4,4311803,65,15,1,1,3,3,1,72000,0,1,9,1,2,6320,2,4500,190,1495,0,0,2954,1830,90,4394.5
4,4312313,50,14,2,1,1,1,2,140000,0,2,6,1,1,2973,4,300,882,4160,186,164,1054,1173,933,8514
2,4312373,65,13,1,1,7,1,3,141000,0,1,3,1,1,1563,5,149,463,2123,207,225,3488,1181,651,2882
4,4312623,63,13,1,1,0,1,2,140800,1,1,2,1,0,5293,5,350,426,1235,16,282,3066,100,135,6305
4,4312633,42,12,2,1,1,1,3,34200,0,1,5,4,2,4052,6,564,270,2925,159,0,964,963,480,3435
1,4312653,42,15,2,1,5,5,5,50450,0,1,5,1,2,6527,4,500,663,3900,207,0,1683,636,288,7688
6,4313283,35,13,2,1,0,5,1,2400,2,1,3,2,1,2781,6,0,960,1430,0,0,0,0,60,1762
6,4313303,63,15,1,1,0,1,2,27119,1,1,7,1,4,3620,2,708,780,2275,282,0,1667,3589,702,4102
5,4313313,81,11,2,1,0,3,2,9199,1,1,8,1,2,3425,6,268,412,1105,304,0,525,563,282,1609
5,4313533,64,15,1,1,3,1,2,12000,0,1,3,1,2,1609,4,427,260,1654,150,150,1106,900,600,6723
6,4313553,42,16,2,1,1,3,4,153010,0,1,2,1,0,7673,2,650,550,4875,195,300,1728,3400,300,11225
1,4313613,59,14,2,1,3,1,5,376000,0,1,8,1,6,1730,3,327,448,2301,333,152,644,1488,1428,11572
5,4313913,52,12,2,1,1,5,2,56100,0,1,8,1,1,2529,5,536,161,1170,121,140,512,1215,182,4579
2,4314063,35,15,1,1,12,1,3,0,0,1,5,1,2,1356,2,66,475,1560,330,0,1203,2686,483,5948
5,4314163,68,11,2,1,0,1,2,28135,1,2,,1,1,1573,4,0,146,1625,103,59,557,1170,225,5182
5,4314333,39,12,1,1,10,1,6,0,0,1,5,1,1,2323,3,300,1200,3120,0,0,2100,1050,600,6419
6,4314403,56,13,2,1,1,1,3,141000,0,1,3,1,1,4616,4,45,240,2020,310,105,1245,455,0,6606
2,4314463,34,13,2,1,0,5,2,10211,4,1,9,8,1,3120,4,265,387,1105,225,0,276,45,285,4356
2,4314663,77,14,2,1,0,2,1,12835,1,1,9,3,1,5596,3,282,0,1950,0,0,123,1638,202,786
3,4314673,70,15,2,2,3,2,1,31183,0,1,7,1,1,2238,4,220,360,845,180,190,450,1577,258,6235
2,4314733,61,15,2,1,10,1,5,115000,0,1,9,1,5,2826,5,629,300,3770,300,130,1040,225,765,2996
5,4314863,55,15,1,1,1,1,6,138997,0,1,2,3,3,4973,4,613,340,6356,618,270,2361,3797,953,7001
3,4315313,78,16,2,1,0,2,1,23523,1,1,9,8,1,5864,5,354,75,715,78,0,120,2253,0,6893
5,4315353,42,13,1,1,10,1,4,648283,0,1,9,1,2,3934,2,1208,190,2015,435,135,910,1425,435,15676
2,4315563,55,15,1,2,6,1,3,120000,0,1,2,7,1,8850,4,102,282,3250,0,0,1667,1220,596,8282
5,4315643,61,12,1,1,5,3,1,30000,0,1,5,1,1,2062,5,511,0,780,0,0,451,2924,246,623.5
5,4315713,42,13,2,1,1,1,2,155000,0,1,4,1,3,3801,6,3383,592,4355,84,120,2858,3099,522,9173
3,4315863,20,12,1,1,15,1,3,22522,0,1,9,4,1,3541,4,458,0,1560,0,0,1080,84,372,7816
4,4315883,73,16,1,1,0,3,2,14678,1,2,,1,2,2244,2,321,398,1495,421,0,885,954,0,4098
5,4315893,43,15,1,1,3,1,5,417763,0,1,9,1,3,6507,2,2126,33,5850,261,78,1139,236,366,9686
2,4315913,43,14,1,1,1,3,3,201341,0,1,3,1,3,3549,6,180,165,1925,0,0,776,1304,84,14577
6,4316063,78,16,1,1,3,1,2,53735,0,1,2,1,1,2587,5,248,600,585,294,705,322,2920,311,3156
3,4316323,59,12,2,1,0,3,1,727,4,1,9,1,1,3256,5,390,60,455,69,0,665,828,150,713
5,4316363,74,15,1,1,0,1,2,29424,1,1,5,8,2,1809,4,3270,750,2080,0,60,580,1260,0,4493
4,4316413,69,12,1,2,0,1,2,30990,1,1,3,1,2,2701,4,0,300,1105,180,135,650,1161,213,4703
5,4316434,31,13,1,1,1,1,3,36000,0,1,5,1,2,4103,5,30,600,3380,135,0,1497,1065,300,3502
6,4316443,62,16,1,4,3,1,3,420600,0,1,1,1,3,2629,4,287,557,2496,263,0,2777,2400,357,36459
6,4316533,87,12,1,1,0,2,1,27600,1,1,9,1,3,3860,4,255,135,520,180,175,105,576,96,1786
2,4316823,60,16,1,1,3,1,2,243900,0,1,9,1,2,3594,6,550,180,2907,0,270,1191,1000,820,4570
5,4316883,60,15,2,1,4,1,2,37000,0,1,9,9,3,2900,5,400,0,1942,0,0,388,2022,114,7557.5
2,4316953,52,12,1,1,13,3,1,122141,0,1,9,1,5,3790,4,336,1500,2405,120,0,5400,1920,540,3950
6,4317023,57,16,1,4,3,1,3,167300,0,1,8,1,2,5333,6,1669,198,4654,495,225,1930,4690,594,9341
5,4317113,37,12,1,1,1,3,1,0,0,1,9,8,1,2026,4,60,300,1950,90,120,390,1200,660,9075
2,4317413,78,12,2,1,0,1,2,26700,1,1,5,1,2,4459,4,600,600,5200,79,0,105,2406,384,2508
1,4317533,76,15,2,1,0,1,2,71846,1,1,9,1,2,7332,5,1482,285,1235,346,436,528,1224,450,5616
1,4317703,59,15,1,2,1,3,1,61200,0,1,2,8,1,2145,4,332,145,780,0,0,966,582,240,4193
5,4318203,68,16,1,1,0,5,1,0,1,1,2,7,1,2592,7,0,198,1365,0,60,495,525,214,1988
2,4318303,68,12,2,1,10,1,2,39630,0,1,5,1,2,3826,5,0,359,4479,0,0,1393,6360,252,4489
3,4318623,27,15,1,1,3,1,2,230000,0,1,5,1,3,5103,3,250,330,2340,276,0,738,375,270,1811
5,4318833,63,13,1,1,3,3,1,30000,0,1,5,1,12,2855,5,36,440,975,225,0,2376,0,557,1735
2,4318853,74,12,1,1,0,1,2,41714,1,1,5,1,2,5386,5,234,555,780,87,0,626,1136,84,7809
5,4319113,60,13,2,5,11,3,2,110000,0,1,9,1,1,3982,2,600,217,1950,75,226,660,863,0,4685
1,4319123,34,15,2,4,2,1,4,160005,0,1,5,1,2,6443,4,3795,341,3445,237,321,1255,5821,480,12249
1,4319253,66,15,2,2,0,5,2,44172,1,1,6,3,0,3487,4,328,325,858,0,247,0,435,240,3298
1,4319463,73,13,2,1,13,1,2,3470,0,1,7,1,5,1571,4,0,600,1950,260,0,924,2300,714,3029
1,4319733,31,16,2,4,5,1,3,117000,0,1,4,8,2,3142,4,40,243,1040,0,113,1311,1711,357,6331
6,4319843,53,15,1,1,1,3,3,233000,0,1,5,3,3,3206,1,491,540,2860,0,51,1970,5087,1854,12080
6,4320293,78,15,2,1,0,2,1,18663,1,1,6,1,1,3970,4,32,381,676,96,0,39,589,120,1181
5,4320473,67,13,1,1,0,1,2,22550,1,1,8,9,1,2892,7,0,250,1365,144,0,935,1170,165,3737
3,4320603,56,15,2,1,10,3,2,213000,0,1,,4,3,3550,5,731,180,1385,0,0,2599,1125,318,4963
5,4321393,66,12,2,1,0,2,1,16759,4,1,9,1,1,5250,7,584,39,520,135,26,205,312,69,1386
6,4321413,26,15,1,1,3,5,1,35000,0,1,9,2,1,4993,5,519,0,1006.6667,0,0,1171.6667,364,130,1391
1,4321503,60,12,2,1,4,5,3,84000,0,1,5,1,3,4613,7,340,321,1820,0,0,1440,1216.6667,302,1238
2,4321573,69,15,1,1,9,5,2,12635,0,1,9,1,2,6321,5,248,330,3206.6667,260,0,558,1064,216,1899.667
3,4321603,41,14,1,1,7,1,5,42001,0,1,7,1,2,3333,7,360,701,1950,244,0,1180,960,640,5007.667
6,4321673,75,14,2,1,0,2,1,38435,1,1,1,3,4,3340,7,140,215,996.6667,0,105,1016.3333,512,331,4450.333
3,4321823,60,13,1,1,1,1,3,148440,0,1,2,8,1,7754,2,167,0,1040,0,0,760.3333,400,608,1129.333
6,4321843,37,13,1,1,7,1,5,50000,0,1,4,1,3,2750,5,24,300,3206.6667,535,200,2257,1083.3333,254,4819
2,4321943,61,16,2,2,0,3,2,25670,1,1,7,1,2,2522,7,415,247,823.3333,73,0,547.6667,449,190,828.667
3,4321963,35,15,1,1,6,1,5,98200,0,2,,1,2,2787,3,60,0,996.6667,0,0,665,1130.6667,0,533.333
4,4322093,79,15,2,1,11,3,1,181803,0,1,1,1,1,6785,2,989,450,433.3333,185,0,859,1018.3333,256,6822
5,4322163,35,15,2,1,2,5,1,42000,0,1,5,1,3,4465,3,548,288,476.6667,118,84,29405,424,179,2937
2,4322263,70,11,2,1,0,3,5,112660,1,1,5,1,3,1925,7,0,480,953.3333,294,0,1426,290,0,1628.667
2,4322283,77,16,1,1,10,1,2,0,0,1,5,1,2,1869,4,0,600,1460.6667,100,0,1117.3333,1094,892,8397
2,4322333,59,13,1,1,0,1,2,36434,4,1,6,1,2,4638,3,516,220,476.6667,119,0,434,580,192,5080
2,4322343,45,15,2,1,3,1,3,363670,0,1,4,1,6,4301,7,325,260,1170,224,216,21673.3333,784.6667,390,14252.333
3,4322373,46,16,2,2,7,1,5,121880,0,1,5,1,2,2032,3,0,600,1516.6667,504,0,2039,355.3333,600,5438
4,4322413,29,10,1,1,1,1,6,0,0,2,,1,1,4120,7,0,0,1126.6667,0,76,133.3333,460,6,965.333
3,4322563,81,14,1,4,0,1,2,3470,1,1,9,1,2,1958,1,152,286,1343.3333,279,0,70,605,138,1185.667
6,4322793,63,11,1,1,6,3,1,14786,0,2,,1,4,5259,2,0,301,1170,69,0,234,746,46,1076
1,4322823,49,12,1,1,7,3,1,59577,0,2,,1,4,3278,7,224,151,1013.3333,114,30,21462,542,124,1004
4,4322843,44,15,1,1,1,1,2,25010,0,1,8,8,1,6239,7,194,220,1256.6667,0,0,810,1013,400,2253
2,4322963,70,15,2,1,0,1,2,42470,1,1,5,1,2,1857,1,128,308,1213.3333,147,0,305,1080,243,2681
5,4323263,62,13,2,1,10,5,1,39083,0,1,3,1,1,6617,2,581,159,442,77,126,400,295,108,1987
1,4323443,67,16,1,1,0,1,2,54670,1,1,5,1,3,6295,2,485,300,866.6667,144,0,138,2028,300,2017.667
1,4323753,34,15,2,1,2,3,3,25600,0,1,2,1,1,10616,7,0,227,970.6667,190,0,866,0,22,7026.333
5,4323813,36,13,2,2,1,5,4,85000,0,1,5,1,2,2994,7,0,277,2773.3333,260,0,532,1802.6667,416,3384.333
2,4324023,87,16,1,1,2,1,2,106347,0,1,9,1,2,5538,5,280,0,1750.6667,282,42,546,694,404,6118.667
1,4324153,35,16,1,1,10,1,5,112025,0,1,3,1,2,2280,1,38,268,1950,318,200,394,0,140,3022
1,4324263,48,14,2,1,3,1,7,142755,0,2,,1,6,3309,3,38,323,1367.3333,60,0,33377,866.6667,800,4375.667
1,4324313,59,11,2,1,9,3,3,65020,0,1,3,1,1,6670,6,330,292,1733.3333,134,54,1340,446.6667,96,4099.333
1,4324693,56,11,2,1,10,1,3,152289,0,1,9,4,0,1433,2,130,95,693.3333,165,55,300,442,70,1711.667
1,4324723,82,12,2,1,0,2,1,19255,1,1,7,1,1,1645,7,0,500,2426.6667,0,0,565,290,120,661.667
3,4324954,46,12,2,1,5,3,1,3522,0,1,8,4,0,3540,7,0,0,476.6667,0,0,0,8,70,1770
2,4325013,34,15,1,1,10,1,3,86100,0,1,5,1,2,8579,2,230,500,1040,0,0,210,2900,244,6162.333
5,4325063,34,13,1,1,8,1,4,102000,0,1,3,1,2,1825,7,503,279,1646.6667,250,121,210,1503.3333,200,4192.667
4,4325263,40,15,1,1,10,1,3,80000,0,1,5,1,3,3670,2,239,610,3033.3333,128,0,2276,2535,440,3711.667
5,4325303,31,13,1,2,10,3,1,40700,0,1,3,1,4,9079,3,1338,137,780,170,64,1532,194,140,3240.333
5,4325363,61,13,2,1,4,2,1,16000,0,1,8,1,1,4221,7,45,122,700,260,70,277,46,76,2065
4,4325603,31,15,1,1,5,3,1,55000,0,1,6,8,1,1913,7,399,190,910,0,0,259,180,132,2417
5,4325633,70,15,2,1,0,1,2,13135,1,1,9,1,0,3456,2,178,397,1213.3333,303,80,2004,715,330,3048.667
2,4325733,62,12,1,1,0,3,1,0,1,1,8,9,2,2277,2,0,0,390,0,0,150,0,150,400
1,4325803,37,15,1,1,5,1,2,121300,0,1,5,1,2,1784,6,108,380,693.3333,120,0,105,606.6667,480,3166
2,4325833,61,12,1,1,8,5,1,24504,0,1,5,1,2,2567,3,160,160,433.3333,0,0,166.6667,0,156,615.333
2,4325993,61,13,2,1,0,1,2,150000,2,1,7,1,1,4471,1,400,646,1083.3333,247,126,5556.3333,740,910,5135.667
2,4326133,52,13,2,1,3,1,2,59135,0,2,,1,2,2487,7,235,202,650,111,46,900,1706,114,985.667
3,4326153,77,13,1,1,3,1,2,200847,0,1,9,1,3,4877,1,1909.6667,237,3224,255,360,1272,2496,565,12070.333
3,4326163,70,15,2,2,0,1,2,56290,1,1,7,1,2,2167,7,384,401,390,132,0,726.3333,980,256,1826.333
2,4326283,35,14,2,1,1,3,4,80840,0,2,,1,3,4382,7,477,297,2210,225,68,1663,6639,441,3178.333
3,4326423,67,16,1,1,0,1,2,124330,1,1,5,1,3,4492,3,440,8,2314,0,0,1536,2365,387,13706.333
3,4327183,33,14,1,1,3,3,3,175500,0,1,8,1,3,3772,6,450,0,2842.3333,0,0,800.6667,644.3333,130,4464
4,4327983,51,15,1,1,1,1,5,186000,0,1,2,1,6,2229,7,587,400,2340,220,300,1602,1138.6667,540,5506
5,4328023,34,16,1,1,3,1,2,170000,0,1,2,7,0,3983,1,0,64,1733.3333,0,66,0,542,196,2420
1,4328283,87,12,2,1,0,2,1,3605,1,1,5,1,0,3071,7,0,268,792,185,0,0,440,280,7731.667
2,4328303,67,16,1,1,6,1,2,135699,0,1,5,1,4,3950,7,388,565,3492.6667,0,42,1111,712,438,2058.333
6,4328343,80,14,2,1,0,1,2,39369,1,2,6,1,1,3847,7,174,177,996.6667,135,30,145,6455,220,1268.667
3,4328353,71,12,1,2,0,4,1,10003,1,1,5,1,0,9780,2,0,249,190.6667,0,0,40,516,0,409
6,4328483,32,13,1,1,11,5,1,25606,0,1,9,8,1,2292,7,0,70,1126.6667,0,0,191.6667,573.3333,190,2135
4,4328493,61,12,1,1,10,1,2,60000,0,1,2,1,2,5071,4,172,100,1126.6667,40,140,120,426.6667,120,1724.667
4,4329073,43,12,1,1,7,5,2,94000,0,2,,1,4,2752,7,436,190,1820,24,0,1437,1897.3333,373,3666.333
4,4329123,60,15,1,1,3,5,1,0,0,1,5,1,2,2530,5,0,200,1083.3333,170,0,1236.3333,119.6667,188,1673
1,4329373,26,12,1,1,3,5,1,40000,0,1,2,1,0,2938,7,103,153,736.6667,0,18,840,672,210,2409
1,4329553,73,12,1,1,0,1,2,0,1,1,5,8,1,1966,2,138,185,866.6667,0,0,345,580,210,1968
2,4329743,74,11,1,1,0,1,3,37766,1,1,8,1,2,2250,7,122,234,693.3333,265,39,661,616,162,1283.667
5,4329973,30,12,1,1,5,1,2,81800,0,1,9,5,2,3172,3,0,60,1603.3333,0,36,845,546,364,3205.333
3,4330023,74,15,1,1,0,1,2,70102,1,1,4,1,3,7369,2,463,296,1906.6667,270,39,1988,2058,698,7188.333
1,4330173,79,15,2,1,12,2,1,31777,0,2,5,1,3,4292,7,383,152,754.6667,0,0,327,986,262,2008
4,4330513,38,11,1,1,7,1,3,138000,0,1,1,1,2,1866,2,842,310,1290,0,195,1322.6667,11181.3333,430,6949
4,4330603,82,10,1,1,0,1,3,84996,1,1,9,1,2,3639,4,100,110,693.3333,137,65,328,580,118,1195.333
2,4330723,31,16,2,4,3,5,1,99000,0,1,3,8,0,2829,6,204,70,1733.3333,20,0,1252,340,80,4840
1,4330853,72,12,2,2,0,2,1,12127,1,2,6,8,0,2667,7,0,150,216.6667,0,0,100,362,74,586
4,4330903,48,14,1,1,8,1,5,120800,0,1,3,1,5,3130,7,346,228,2600,160,52,866,745.3333,260,3105
2,4331053,34,16,2,6,3,1,5,85900,0,1,5,1,3,6060,3,214,398,996.6667,144,0,1136.6667,230,536,3600.667
3,4331103,43,14,1,1,7,3,1,73000,0,1,3,1,2,2371,2,100,184,1906.6667,0,42,40,512.6667,170,2920
3,4331233,38,15,1,1,6,3,1,168000,0,1,9,1,1,4812,3,460,300,2166.6667,360,140,326.6667,0,120,5812.667
5,4331333,33,13,2,1,9,3,5,22300,0,1,2,1,3,2734,7,438,1120,2253.3333,0,280,29061.6667,0,192,7341
1,4341593,34,13,2,2,10,5,4,12600,0,1,3,1,3,6073,4,34,120,1191.6667,0,0,1486.6667,269.3333,115,1558.667
6,4341833,68,13,2,1,8,3,1,14728,0,1,8,1,1,4628,3,0,75,342.3333,58,12,436,170,75,778
3,4341853,55,15,2,1,0,1,5,202000,2,1,9,1,5,3960,2,436,167,1733.3333,582,83,2531,1680,460,13094.333
3,4342073,51,16,2,2,3,3,1,98800,0,1,2,7,0,5026,4,40,61,346.6667,0,15,1097,15,37,1276
1,4342213,35,16,1,1,3,1,6,120000,0,1,5,1,3,2931,3,0,200,1083.3333,100,0,336,1733.3333,60,1260.333
6,4342343,58,12,1,1,11,1,5,137800,0,1,3,1,5,4426,3,0,268,1096.6667,0,112,782.3333,300,123,1639.667
3,4342373,73,15,1,1,0,1,5,71629,1,1,5,1,4,5851,3,170,318,541.6667,0,0,1738.3333,255,30,1191
6,4342563,34,15,1,6,3,1,3,80000,0,1,5,8,0,2580,3,49,60,433.3333,0,110,540,588.6667,62,1715
5,4342613,33,12,2,1,9,1,5,52000,0,1,2,4,1,2002,3,13,70,650,0,60,340,0,50,1480
4,4342633,54,15,1,1,3,1,4,150000,0,1,5,1,1,2103,7,258,360,1898,70,0,2165,580,300,6195.333
1,4342693,29,15,1,1,5,1,3,403650,0,1,7,1,2,2162,5,0,100,1438.6667,70,30,445.3333,1800,0,2003
4,4342743,70,13,1,1,0,3,1,10735,1,2,,9,2,3888,6,123,100,996.6667,56,0,100,490,151,1108
4,4342773,73,12,2,1,5,1,2,30902,0,1,3,1,2,3535,3,107,117,845,58,0,661,654,223,12792
1,4342903,72,10,2,4,0,1,2,46790,1,1,9,1,0,8276,1,93,26,866.6667,149,0,0,838,78,6481.667
1,4342973,48,0,1,1,10,5,6,65000,0,1,9,1,2,1835,3,0,54,655.6667,167,84,487,80,0,1815
4,4343203,22,13,2,1,10,5,2,12000,0,1,3,2,1,6600,3,138,0,866.6667,50,0,780,108.6667,60,1716
6,4343253,65,12,2,2,0,1,1,0,4,1,2,8,0,2031,3,0,88,303.3333,0,22,0,145,250,1360
4,4343293,53,11,1,1,1,1,2,133800,0,1,6,1,4,3549,3,16,375,780,50,0,376.6667,125,126,1297.667
5,4343433,65,11,1,1,0,5,1,25735,4,2,,9,1,1057,3,74,54,173.3333,77,19,213,184,34,566.667
5,4343483,56,16,1,1,6,1,2,335796,0,1,5,1,2,2401,3,217,148,953.3333,0,34,203,597,231,3188
2,4343583,37,16,1,4,3,1,4,120000,0,1,9,1,2,3291,6,18,80,866.6667,35,20,30,0,80,2129
6,4343913,55,12,2,1,14,1,6,107268,0,2,,9,5,2675,3,91,31,303.3333,16,19,480,168,348,3052.667
5,4344023,32,12,2,1,9,5,2,33404,0,1,8,8,1,1102,4,0,89,433.3333,0,0,189,0,0,921.667
1,4344163,28,15,1,1,3,1,3,79100,0,1,4,1,2,2628,3,629,111,845,0,24,816,677.3333,116,1697
5,4344173,65,13,2,1,0,5,1,10272,4,2,,1,0,2551,1,41,54,151.6667,10,0,40,153,20,290
5,4344463,30,16,2,4,10,5,1,55000,0,1,7,3,1,4588,3,48,0,329.3333,0,0,553,40,30,1079
6,4344503,62,15,2,2,4,1,2,138200,0,1,5,1,4,4414,4,237,400,476.6667,245,0,784,72,402,2923.667
3,4344673,87,13,2,1,0,2,1,12435,1,1,8,1,0,1704,6,99,82,281.6667,68,15,0,253,79,805.667
1,4344843,87,15,1,1,0,2,2,43197,1,1,2,1,2,4160,3,239,104,918.6667,0,58,316.6667,454,234,795
3,4344873,74,13,1,1,10,1,2,67511,0,1,2,1,1,5932,3,0,68,593.6667,48,37,523,426,142,1065.667
2,4345003,42,15,2,1,2,5,1,65000,0,1,5,1,1,2308,3,69,175,303.3333,0,25,1110,275,32,1067
3,4345323,53,12,2,1,10,1,2,80025,0,1,2,1,2,4275,5,0,150,736.6667,60,0,214,303.3333,65,1386.667
5,4345433,59,12,1,1,12,1,2,117535,0,1,3,1,4,2295,3,89,110,368.3333,60,34,465,566,249,930.667
5,4345453,18,12,2,1,4,5,1,10500,0,1,,10,0,2615,4,0,0,260,0,0,25,0,0,0
4,4345743,72,11,2,1,0,1,3,23894,1,1,7,1,2,3688,4,55,400,433.3333,55,0,443,326,56,1897
6,4345753,50,15,2,1,2,1,4,184500,0,1,3,1,5,2545,3,216,151,1278.3333,167,34,17181,866.6667,135,2637.333
